filename,run_number,run_path,scenario,preupsample,dataset,model,loss_function,variable,rmse,mae,bias,corr,baseline_rmse,skill
evaluation_visualization.ipynb,,,unknown,no-preupsample,1 dataset,Unknown,n/a,,,,,,,
sc2_eval_gan_preupsample.ipynb,5,runs/20260508_202609,scenario2,preupsample,1 dataset,GAN,n/a,T2m (K),0.55206573,0.449717402,0.0548603386,0.930644095,0.561044872,0.0160043201
sc2_eval_gan_preupsample.ipynb,5,runs/20260508_202609,scenario2,preupsample,1 dataset,GAN,n/a,TP 24hr (mm),0.00452526426,0.00221677078,-0.000466366269,0.904145658,0.00460193586,0.0166607269
sc2_eval_resnet18_mae.ipynb,1,runs TA/sc2_resnet/20260406_185921,scenario2,no-preupsample,1 dataset,ResNet18,n/a,U10 (m/s),1.205679178,0.921588361,-0.0898386538,0.87826848,0.659451187,-0.828306936
sc2_eval_resnet18_mae.ipynb,1,runs TA/sc2_resnet/20260406_185921,scenario2,no-preupsample,1 dataset,ResNet18,n/a,V10 (m/s),1.144580364,0.874237597,0.116346091,0.858307004,0.632749081,-0.808900873
sc2_eval_resnet18_mae.ipynb,1,runs TA/sc2_resnet/20260406_185921,scenario2,no-preupsample,1 dataset,ResNet18,n/a,T2m (K),0.74974072,0.600005686,0.00757349655,0.79740572,0.561044872,-0.336329334
sc2_eval_resnet18_mae.ipynb,1,runs TA/sc2_resnet/20260406_185921,scenario2,no-preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00741705857,0.00394814648,-0.00113111874,0.747141957,0.00460193586,-0.611725762
sc2_eval_resnet18_mae.ipynb,2,runs TA/sc2_resnet/20260406_190322,scenario2,no-preupsample,1 dataset,ResNet18,n/a,U10 (m/s),1.196449995,0.915040433,0.0383094139,0.878812253,0.659451187,-0.814311687
sc2_eval_resnet18_mae.ipynb,2,runs TA/sc2_resnet/20260406_190322,scenario2,no-preupsample,1 dataset,ResNet18,n/a,V10 (m/s),1.127464771,0.862235665,-0.0349135064,0.859951556,0.632749081,-0.781851299
sc2_eval_resnet18_mae.ipynb,2,runs TA/sc2_resnet/20260406_190322,scenario2,no-preupsample,1 dataset,ResNet18,n/a,T2m (K),0.74351114,0.593077958,-0.0203552246,0.797380805,0.561044872,-0.325225802
sc2_eval_resnet18_mae.ipynb,2,runs TA/sc2_resnet/20260406_190322,scenario2,no-preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00743441656,0.00396357663,-0.00115349807,0.744428635,0.00460193586,-0.61549765
sc2_eval_resnet18_mae.ipynb,3,runs TA/sc2_resnet/20260406_190828,scenario2,no-preupsample,1 dataset,ResNet18,n/a,U10 (m/s),1.205826759,0.921637058,-0.112536445,0.877980053,0.659451187,-0.828530729
sc2_eval_resnet18_mae.ipynb,3,runs TA/sc2_resnet/20260406_190828,scenario2,no-preupsample,1 dataset,ResNet18,n/a,V10 (m/s),1.139366865,0.869943321,0.107062705,0.858589053,0.632749081,-0.800661431
sc2_eval_resnet18_mae.ipynb,3,runs TA/sc2_resnet/20260406_190828,scenario2,no-preupsample,1 dataset,ResNet18,n/a,T2m (K),0.752447963,0.602855325,0.0348157436,0.79733777,0.561044872,-0.341154693
sc2_eval_resnet18_mae.ipynb,3,runs TA/sc2_resnet/20260406_190828,scenario2,no-preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00741379149,0.00394486682,-0.00121643452,0.748091578,0.00460193586,-0.611015826
sc2_eval_resnet18_mae.ipynb,4,runs TA/sc2_resnet/20260406_191237,scenario2,no-preupsample,1 dataset,ResNet18,n/a,U10 (m/s),1.198641181,0.916581988,-0.0811044872,0.879059672,0.659451187,-0.817634429
sc2_eval_resnet18_mae.ipynb,4,runs TA/sc2_resnet/20260406_191237,scenario2,no-preupsample,1 dataset,ResNet18,n/a,V10 (m/s),1.133063316,0.866604149,-0.0537722334,0.857980728,0.632749081,-0.790699269
sc2_eval_resnet18_mae.ipynb,4,runs TA/sc2_resnet/20260406_191237,scenario2,no-preupsample,1 dataset,ResNet18,n/a,T2m (K),0.744345605,0.594137609,0.00431022607,0.797058642,0.561044872,-0.326713143
sc2_eval_resnet18_mae.ipynb,4,runs TA/sc2_resnet/20260406_191237,scenario2,no-preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00738634076,0.00395911001,-0.000935073418,0.746401846,0.00460193586,-0.605050785
sc2_eval_resnet18_mae.ipynb,5,runs TA/sc2_resnet/20260406_191718,scenario2,no-preupsample,1 dataset,ResNet18,n/a,U10 (m/s),1.202762365,0.919871092,-0.0772834197,0.878003001,0.659451187,-0.823883844
sc2_eval_resnet18_mae.ipynb,5,runs TA/sc2_resnet/20260406_191718,scenario2,no-preupsample,1 dataset,ResNet18,n/a,V10 (m/s),1.131583452,0.866227984,-0.061427746,0.858714402,0.632749081,-0.788360484
sc2_eval_resnet18_mae.ipynb,5,runs TA/sc2_resnet/20260406_191718,scenario2,no-preupsample,1 dataset,ResNet18,n/a,T2m (K),0.745484948,0.595149577,0.01795117,0.795936644,0.561044872,-0.328743895
sc2_eval_resnet18_mae.ipynb,5,runs TA/sc2_resnet/20260406_191718,scenario2,no-preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00738666393,0.00397989806,-0.000773124455,0.745515525,0.00460193586,-0.60512101
sc2_eval_resnet18_mae_preupsample.ipynb,1,runs TA/sc2_resnet_preupsample/20260408_192913,scenario2,preupsample,1 dataset,ResNet18,n/a,U10 (m/s),0.555422843,0.408374518,0.0929152295,0.959634066,0.659451187,0.157749878
sc2_eval_resnet18_mae_preupsample.ipynb,1,runs TA/sc2_resnet_preupsample/20260408_192913,scenario2,preupsample,1 dataset,ResNet18,n/a,V10 (m/s),0.548916399,0.407905817,0.0266244318,0.952908754,0.632749081,0.132489614
sc2_eval_resnet18_mae_preupsample.ipynb,1,runs TA/sc2_resnet_preupsample/20260408_192913,scenario2,preupsample,1 dataset,ResNet18,n/a,T2m (K),0.385650456,0.295180291,-0.0546574853,0.945112586,0.561044872,0.312621012
sc2_eval_resnet18_mae_preupsample.ipynb,1,runs TA/sc2_resnet_preupsample/20260408_192913,scenario2,preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00452815043,0.00221683062,-0.000394891831,0.905208528,0.00460193586,0.0160335629
sc2_eval_resnet18_mae_preupsample.ipynb,2,runs TA/sc2_resnet_preupsample/20260408_193714,scenario2,preupsample,1 dataset,ResNet18,n/a,U10 (m/s),0.532613099,0.390701652,0.0206358563,0.960936248,0.659451187,0.192338858
sc2_eval_resnet18_mae_preupsample.ipynb,2,runs TA/sc2_resnet_preupsample/20260408_193714,scenario2,preupsample,1 dataset,ResNet18,n/a,V10 (m/s),0.533213198,0.393285006,0.03741147,0.95391345,0.632749081,0.157307036
sc2_eval_resnet18_mae_preupsample.ipynb,2,runs TA/sc2_resnet_preupsample/20260408_193714,scenario2,preupsample,1 dataset,ResNet18,n/a,T2m (K),0.388851583,0.296837211,-0.0575257465,0.943909824,0.561044872,0.30691536
sc2_eval_resnet18_mae_preupsample.ipynb,2,runs TA/sc2_resnet_preupsample/20260408_193714,scenario2,preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00465089176,0.00225143088,-0.000791273371,0.902058899,0.00460193586,-0.0106381106
sc2_eval_resnet18_mae_preupsample.ipynb,3,runs TA/sc2_resnet_preupsample/20260408_194847,scenario2,preupsample,1 dataset,ResNet18,n/a,U10 (m/s),0.556026697,0.408661157,0.098063983,0.959749341,0.659451187,0.156834185
sc2_eval_resnet18_mae_preupsample.ipynb,3,runs TA/sc2_resnet_preupsample/20260408_194847,scenario2,preupsample,1 dataset,ResNet18,n/a,V10 (m/s),0.548638999,0.407550931,0.0263483152,0.953013659,0.632749081,0.132928018
sc2_eval_resnet18_mae_preupsample.ipynb,3,runs TA/sc2_resnet_preupsample/20260408_194847,scenario2,preupsample,1 dataset,ResNet18,n/a,T2m (K),0.385563523,0.295080274,-0.0541361868,0.945123971,0.561044872,0.312775962
sc2_eval_resnet18_mae_preupsample.ipynb,3,runs TA/sc2_resnet_preupsample/20260408_194847,scenario2,preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00451464765,0.00221370719,-0.000356526522,0.905430317,0.00460193586,0.0189677151
sc2_eval_resnet18_mae_preupsample.ipynb,4,runs TA/sc2_resnet_preupsample/20260408_195414,scenario2,preupsample,1 dataset,ResNet18,n/a,U10 (m/s),0.555258274,0.407342374,0.0900734812,0.959625483,0.659451187,0.157999431
sc2_eval_resnet18_mae_preupsample.ipynb,4,runs TA/sc2_resnet_preupsample/20260408_195414,scenario2,preupsample,1 dataset,ResNet18,n/a,V10 (m/s),0.549929678,0.408490986,0.0368659943,0.95298332,0.632749081,0.130888222
sc2_eval_resnet18_mae_preupsample.ipynb,4,runs TA/sc2_resnet_preupsample/20260408_195414,scenario2,preupsample,1 dataset,ResNet18,n/a,T2m (K),0.384419799,0.293967038,-0.039226912,0.944986045,0.561044872,0.314814522
sc2_eval_resnet18_mae_preupsample.ipynb,4,runs TA/sc2_resnet_preupsample/20260408_195414,scenario2,preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00451231003,0.00221346901,-0.000339667517,0.905504227,0.00460193586,0.0194756795
sc2_eval_resnet18_mae_preupsample.ipynb,5,runs TA/sc2_resnet_preupsample/20260408_195939,scenario2,preupsample,1 dataset,ResNet18,n/a,U10 (m/s),0.559428692,0.410981804,0.10741733,0.959542155,0.659451187,0.151675358
sc2_eval_resnet18_mae_preupsample.ipynb,5,runs TA/sc2_resnet_preupsample/20260408_195939,scenario2,preupsample,1 dataset,ResNet18,n/a,V10 (m/s),0.549497247,0.408394009,0.0188532472,0.952848911,0.632749081,0.131571639
sc2_eval_resnet18_mae_preupsample.ipynb,5,runs TA/sc2_resnet_preupsample/20260408_195939,scenario2,preupsample,1 dataset,ResNet18,n/a,T2m (K),0.385337055,0.294845372,-0.0506046005,0.94508636,0.561044872,0.313179615
sc2_eval_resnet18_mae_preupsample.ipynb,5,runs TA/sc2_resnet_preupsample/20260408_195939,scenario2,preupsample,1 dataset,ResNet18,n/a,TP 24hr (mm),0.00453168852,0.00221515796,-0.000435805472,0.905525625,0.00460193586,0.0152647355
sc2_eval_unet_mae.ipynb,1,runs TA/sc2_unet/20260406_162603,scenario2,no-preupsample,1 dataset,Unet,n/a,U10 (m/s),0.611759663,0.459396094,0.0557632111,0.949353039,0.659451187,0.0723200215
sc2_eval_unet_mae.ipynb,1,runs TA/sc2_unet/20260406_162603,scenario2,no-preupsample,1 dataset,Unet,n/a,V10 (m/s),0.603496671,0.454249024,-0.000760227442,0.94092679,0.632749081,0.0462306637
sc2_eval_unet_mae.ipynb,1,runs TA/sc2_unet/20260406_162603,scenario2,no-preupsample,1 dataset,Unet,n/a,T2m (K),0.452126682,0.353694022,0.0224635936,0.936304212,0.561044872,0.194134543
sc2_eval_unet_mae.ipynb,1,runs TA/sc2_unet/20260406_162603,scenario2,no-preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00471640145,0.00229872321,-0.000710931548,0.901804388,0.00460193586,-0.024873358
sc2_eval_unet_mae.ipynb,2,runs TA/sc2_unet/20260406_162952,scenario2,no-preupsample,1 dataset,Unet,n/a,U10 (m/s),0.593972802,0.445645362,-0.0261877254,0.950543582,0.659451187,0.0992922385
sc2_eval_unet_mae.ipynb,2,runs TA/sc2_unet/20260406_162952,scenario2,no-preupsample,1 dataset,Unet,n/a,V10 (m/s),0.58564347,0.43890518,-0.0506164804,0.943191111,0.632749081,0.0744459562
sc2_eval_unet_mae.ipynb,2,runs TA/sc2_unet/20260406_162952,scenario2,no-preupsample,1 dataset,Unet,n/a,T2m (K),0.430275232,0.332683593,0.0077950079,0.939203918,0.561044872,0.23308232
sc2_eval_unet_mae.ipynb,2,runs TA/sc2_unet/20260406_162952,scenario2,no-preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00468825968,0.00231006113,-0.000470920582,0.898558199,0.00460193586,-0.0187581545
sc2_eval_unet_mae.ipynb,3,runs TA/sc2_unet/20260406_163455,scenario2,no-preupsample,1 dataset,Unet,n/a,U10 (m/s),0.593484104,0.445153475,-0.0355293825,0.950527549,0.659451187,0.100033307
sc2_eval_unet_mae.ipynb,3,runs TA/sc2_unet/20260406_163455,scenario2,no-preupsample,1 dataset,Unet,n/a,V10 (m/s),0.586441875,0.439626127,-0.0591032356,0.943198383,0.632749081,0.073184154
sc2_eval_unet_mae.ipynb,3,runs TA/sc2_unet/20260406_163455,scenario2,no-preupsample,1 dataset,Unet,n/a,T2m (K),0.430893183,0.332876772,0.0160703082,0.939068973,0.561044872,0.231980891
sc2_eval_unet_mae.ipynb,3,runs TA/sc2_unet/20260406_163455,scenario2,no-preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00468122121,0.00230548717,-0.000444847654,0.898859084,0.00460193586,-0.0172286959
sc2_eval_unet_mae.ipynb,4,runs TA/sc2_unet/20260406_163958,scenario2,no-preupsample,1 dataset,Unet,n/a,U10 (m/s),0.592380643,0.443791181,-0.0349446237,0.950483561,0.659451187,0.101706609
sc2_eval_unet_mae.ipynb,4,runs TA/sc2_unet/20260406_163958,scenario2,no-preupsample,1 dataset,Unet,n/a,V10 (m/s),0.586409986,0.439294666,-0.0575464964,0.943197489,0.632749081,0.0732345507
sc2_eval_unet_mae.ipynb,4,runs TA/sc2_unet/20260406_163958,scenario2,no-preupsample,1 dataset,Unet,n/a,T2m (K),0.428829819,0.331367075,0.0113452123,0.939510763,0.561044872,0.235658607
sc2_eval_unet_mae.ipynb,4,runs TA/sc2_unet/20260406_163958,scenario2,no-preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00468757097,0.00231032842,-0.000415814342,0.898763299,0.00460193586,-0.0186084973
sc2_eval_unet_mae.ipynb,5,runs TA/sc2_unet/20260406_164503,scenario2,no-preupsample,1 dataset,Unet,n/a,U10 (m/s),0.611137867,0.458852649,0.0456965938,0.949334264,0.659451187,0.0732629202
sc2_eval_unet_mae.ipynb,5,runs TA/sc2_unet/20260406_164503,scenario2,no-preupsample,1 dataset,Unet,n/a,V10 (m/s),0.604329228,0.454867363,0.000211593724,0.941012084,0.632749081,0.0449148851
sc2_eval_unet_mae.ipynb,5,runs TA/sc2_unet/20260406_164503,scenario2,no-preupsample,1 dataset,Unet,n/a,T2m (K),0.449575961,0.351537734,0.00896430667,0.936722636,0.561044872,0.19868092
sc2_eval_unet_mae.ipynb,5,runs TA/sc2_unet/20260406_164503,scenario2,no-preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00470137596,0.00229104958,-0.000686974032,0.902019143,0.00460193586,-0.0216083206
sc2_eval_unet_mae_preupsample.ipynb,1,runs TA/sc2_unet_preupsample/20260430_070507,scenario2,preupsample,1 dataset,Unet,n/a,U10 (m/s),0.481178224,0.352886349,-0.00168887828,0.969150424,0.659451187,0.270335343
sc2_eval_unet_mae_preupsample.ipynb,1,runs TA/sc2_unet_preupsample/20260430_070507,scenario2,preupsample,1 dataset,Unet,n/a,V10 (m/s),0.485267609,0.357843786,-0.0612341575,0.962854683,0.632749081,0.233080499
sc2_eval_unet_mae_preupsample.ipynb,1,runs TA/sc2_unet_preupsample/20260430_070507,scenario2,preupsample,1 dataset,Unet,n/a,T2m (K),0.343092531,0.258713305,-0.00388318906,0.953453362,0.561044872,0.388475774
sc2_eval_unet_mae_preupsample.ipynb,1,runs TA/sc2_unet_preupsample/20260430_070507,scenario2,preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00439258339,0.00208860333,-0.000289786753,0.907909095,0.00460193586,0.045492261
sc2_eval_unet_mae_preupsample.ipynb,2,runs TA/sc2_unet_preupsample/20260430_071828,scenario2,preupsample,1 dataset,Unet,n/a,U10 (m/s),0.480153531,0.352047384,-0.0273954645,0.968971014,0.659451187,0.2718892
sc2_eval_unet_mae_preupsample.ipynb,2,runs TA/sc2_unet_preupsample/20260430_071828,scenario2,preupsample,1 dataset,Unet,n/a,V10 (m/s),0.482716829,0.355253398,-0.0107866507,0.961702228,0.632749081,0.237111766
sc2_eval_unet_mae_preupsample.ipynb,2,runs TA/sc2_unet_preupsample/20260430_071828,scenario2,preupsample,1 dataset,Unet,n/a,T2m (K),0.34540686,0.260323077,-0.0417554863,0.953188777,0.561044872,0.38435074
sc2_eval_unet_mae_preupsample.ipynb,2,runs TA/sc2_unet_preupsample/20260430_071828,scenario2,preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00448528444,0.00211988227,-0.000696127245,0.908032894,0.00460193586,0.0253483351
sc2_eval_unet_mae_preupsample.ipynb,3,runs TA/sc2_unet_preupsample/20260430_072814,scenario2,preupsample,1 dataset,Unet,n/a,U10 (m/s),0.495509386,0.361948609,0.0426726528,0.967804432,0.659451187,0.24860339
sc2_eval_unet_mae_preupsample.ipynb,3,runs TA/sc2_unet_preupsample/20260430_072814,scenario2,preupsample,1 dataset,Unet,n/a,V10 (m/s),0.497391373,0.368367821,0.0179290567,0.961695611,0.632749081,0.213920039
sc2_eval_unet_mae_preupsample.ipynb,3,runs TA/sc2_unet_preupsample/20260430_072814,scenario2,preupsample,1 dataset,Unet,n/a,T2m (K),0.349150151,0.262449414,-0.043059539,0.952534735,0.561044872,0.377678741
sc2_eval_unet_mae_preupsample.ipynb,3,runs TA/sc2_unet_preupsample/20260430_072814,scenario2,preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00441982038,0.00209209719,-0.000682635,0.910082579,0.00460193586,0.0395736661
sc2_eval_unet_mae_preupsample.ipynb,4,runs TA/sc2_unet_preupsample/20260430_073731,scenario2,preupsample,1 dataset,Unet,n/a,U10 (m/s),0.480153978,0.351374865,-0.0279420875,0.968828976,0.659451187,0.271888522
sc2_eval_unet_mae_preupsample.ipynb,4,runs TA/sc2_unet_preupsample/20260430_073731,scenario2,preupsample,1 dataset,Unet,n/a,V10 (m/s),0.489354014,0.362370461,-0.0775491223,0.962433875,0.632749081,0.226622323
sc2_eval_unet_mae_preupsample.ipynb,4,runs TA/sc2_unet_preupsample/20260430_073731,scenario2,preupsample,1 dataset,Unet,n/a,T2m (K),0.343304634,0.258866876,-0.0251841228,0.953448832,0.561044872,0.388097724
sc2_eval_unet_mae_preupsample.ipynb,4,runs TA/sc2_unet_preupsample/20260430_073731,scenario2,preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00436427258,0.0020691352,-0.00049030059,0.910796583,0.00460193586,0.0516441958
sc2_eval_unet_mae_preupsample.ipynb,5,runs TA/sc2_unet_preupsample/20260430_074748,scenario2,preupsample,1 dataset,Unet,n/a,U10 (m/s),0.476872414,0.3500956,-0.0420691967,0.969593585,0.659451187,0.276864726
sc2_eval_unet_mae_preupsample.ipynb,5,runs TA/sc2_unet_preupsample/20260430_074748,scenario2,preupsample,1 dataset,Unet,n/a,V10 (m/s),0.492252499,0.363181651,0.0661243945,0.96211189,0.632749081,0.222041542
sc2_eval_unet_mae_preupsample.ipynb,5,runs TA/sc2_unet_preupsample/20260430_074748,scenario2,preupsample,1 dataset,Unet,n/a,T2m (K),0.343182057,0.256607324,0.0389707014,0.953588247,0.561044872,0.388316204
sc2_eval_unet_mae_preupsample.ipynb,5,runs TA/sc2_unet_preupsample/20260430_074748,scenario2,preupsample,1 dataset,Unet,n/a,TP 24hr (mm),0.00443469221,0.00207713176,-0.0006719589,0.90907824,0.00460193586,0.0363420207
